full_date,cc_btx,cc_supp,cc_wl,cash_btx,cash_supp,cash_wl,check_btx,check_supp,check_wl,year,month,month_name,day_of_week,quarter,total_revenue
2017-01-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,January,Monday,1,0.0
2017-01-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,January,Tuesday,1,0.0
2017-02-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Wednesday,1,0.0
2017-02-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Thursday,1,0.0
2017-02-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Friday,1,0.0
2017-02-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Saturday,1,0.0
2017-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Sunday,1,0.0
2017-02-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Monday,1,0.0
2017-02-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Tuesday,1,0.0
2017-02-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Wednesday,1,0.0
2017-02-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Thursday,1,0.0
2017-02-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Friday,1,0.0
2017-02-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Saturday,1,0.0
2017-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Sunday,1,0.0
2017-02-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Monday,1,0.0
2017-02-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Tuesday,1,0.0
2017-02-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Wednesday,1,0.0
2017-02-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Thursday,1,0.0
2017-02-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Friday,1,0.0
2017-02-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Saturday,1,0.0
2017-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Sunday,1,0.0
2017-02-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Monday,1,0.0
2017-02-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Tuesday,1,0.0
2017-02-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Wednesday,1,0.0
2017-02-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Thursday,1,0.0
2017-02-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Friday,1,0.0
2017-02-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Saturday,1,0.0
2017-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Sunday,1,0.0
2017-02-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Monday,1,0.0
2017-02-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,February,Tuesday,1,0.0
2017-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Wednesday,1,0.0
2017-03-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Thursday,1,0.0
2017-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Friday,1,0.0
2017-03-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Saturday,1,0.0
2017-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Sunday,1,0.0
2017-03-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Monday,1,0.0
2017-03-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Tuesday,1,0.0
2017-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Wednesday,1,0.0
2017-03-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Thursday,1,0.0
2017-03-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Friday,1,0.0
2017-03-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Saturday,1,0.0
2017-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Sunday,1,0.0
2017-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Monday,1,0.0
2017-03-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Tuesday,1,0.0
2017-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Wednesday,1,0.0
2017-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Thursday,1,0.0
2017-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Friday,1,0.0
2017-03-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Saturday,1,0.0
2017-03-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Sunday,1,0.0
2017-03-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Monday,1,0.0
2017-03-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Tuesday,1,0.0
2017-03-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Wednesday,1,0.0
2017-03-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Thursday,1,0.0
2017-03-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Friday,1,0.0
2017-03-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Saturday,1,0.0
2017-03-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Sunday,1,0.0
2017-03-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Monday,1,0.0
2017-03-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Tuesday,1,0.0
2017-03-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Wednesday,1,0.0
2017-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Thursday,1,0.0
2017-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3,March,Friday,1,0.0
2017-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Saturday,2,0.0
2017-04-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Sunday,2,0.0
2017-04-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Monday,2,0.0
2017-04-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Tuesday,2,0.0
2017-04-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Wednesday,2,0.0
2017-04-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Thursday,2,0.0
2017-04-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Friday,2,0.0
2017-04-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Saturday,2,0.0
2017-04-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Sunday,2,0.0
2017-04-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Monday,2,0.0
2017-04-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Tuesday,2,0.0
2017-04-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Wednesday,2,0.0
2017-04-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Thursday,2,0.0
2017-04-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Friday,2,0.0
2017-04-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Saturday,2,0.0
2017-04-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Sunday,2,0.0
2017-04-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Monday,2,0.0
2017-04-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Tuesday,2,0.0
2017-04-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Wednesday,2,0.0
2017-04-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Thursday,2,0.0
2017-04-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Friday,2,0.0
2017-04-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Saturday,2,0.0
2017-04-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Sunday,2,0.0
2017-04-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Monday,2,0.0
2017-04-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Tuesday,2,0.0
2017-04-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Wednesday,2,0.0
2017-04-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Thursday,2,0.0
2017-04-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Friday,2,0.0
2017-04-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Saturday,2,0.0
2017-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,April,Sunday,2,0.0
2017-05-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Monday,2,0.0
2017-05-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Tuesday,2,0.0
2017-05-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Wednesday,2,0.0
2017-05-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Thursday,2,0.0
2017-05-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Friday,2,0.0
2017-05-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Saturday,2,0.0
2017-05-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Sunday,2,0.0
2017-05-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Monday,2,0.0
2017-05-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Tuesday,2,0.0
2017-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Wednesday,2,0.0
2017-05-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Thursday,2,0.0
2017-05-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Friday,2,0.0
2017-05-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Saturday,2,0.0
2017-05-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Sunday,2,0.0
2017-05-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Monday,2,0.0
2017-05-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Tuesday,2,0.0
2017-05-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Wednesday,2,0.0
2017-05-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Thursday,2,0.0
2017-05-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Friday,2,0.0
2017-05-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Saturday,2,0.0
2017-05-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Sunday,2,0.0
2017-05-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Monday,2,0.0
2017-05-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Tuesday,2,0.0
2017-05-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Wednesday,2,0.0
2017-05-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Thursday,2,0.0
2017-05-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Friday,2,0.0
2017-05-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Saturday,2,0.0
2017-05-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Sunday,2,0.0
2017-05-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Monday,2,0.0
2017-05-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Tuesday,2,0.0
2017-05-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,May,Wednesday,2,0.0
2017-06-01 00:00:00,59.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Thursday,2,59.96
2017-06-02 00:00:00,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Friday,2,46.0
2017-06-03 00:00:00,119.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Saturday,2,119.92
2017-06-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Sunday,2,0.0
2017-06-05 00:00:00,165.92,58.0,145.8,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Monday,2,369.72
2017-06-06 00:00:00,165.92,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,2017,6,June,Tuesday,2,1165.92
2017-06-07 00:00:00,69.96,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Wednesday,2,141.95999999999998
2017-06-08 00:00:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Thursday,2,25.0
2017-06-09 00:00:00,59.96,0.0,58.5,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Friday,2,118.46000000000001
2017-06-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Saturday,2,0.0
2017-06-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Sunday,2,0.0
2017-06-12 00:00:00,119.92,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Monday,2,154.92000000000002
2017-06-13 00:00:00,105.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Tuesday,2,105.96
2017-06-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Wednesday,2,0.0
2017-06-15 00:00:00,59.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Thursday,2,59.96
2017-06-16 00:00:00,239.84,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Friday,2,285.84000000000003
2017-06-17 00:00:00,109.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Saturday,2,109.92
2017-06-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Sunday,2,0.0
2017-06-19 00:00:00,161.96,0.0,130.45,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Monday,2,292.40999999999997
2017-06-20 00:00:00,115.96,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Tuesday,2,129.45999999999998
2017-06-21 00:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Wednesday,2,10.0
2017-06-22 00:00:00,90.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Thursday,2,90.96
2017-06-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Friday,2,0.0
2017-06-24 00:00:00,236.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Saturday,2,236.92
2017-06-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Sunday,2,0.0
2017-06-26 00:00:00,235.92,0.0,153.64,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Monday,2,389.55999999999995
2017-06-27 00:00:00,479.68,0.0,0.0,30.0,0.0,0.0,0.0,0.0,283.65,2017,6,June,Tuesday,2,793.3299999999999
2017-06-28 00:00:00,59.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Wednesday,2,59.96
2017-06-29 00:00:00,389.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Thursday,2,389.77
2017-06-30 00:00:00,59.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,June,Friday,2,59.96
2017-07-01 00:00:00,144.92,0.0,176.85,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Saturday,3,321.77
2017-07-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Sunday,3,0.0
2017-07-03 00:00:00,59.96,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Monday,3,64.46000000000001
2017-07-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Tuesday,3,0.0
2017-07-05 00:00:00,119.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Wednesday,3,119.92
2017-07-06 00:00:00,59.96,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Thursday,3,185.96
2017-07-07 00:00:00,59.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Friday,3,59.96
2017-07-08 00:00:00,59.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Saturday,3,59.96
2017-07-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Sunday,3,0.0
2017-07-10 00:00:00,105.96,0.0,110.1,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Monday,3,216.06
2017-07-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Tuesday,3,0.0
2017-07-12 00:00:00,271.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,2017,7,July,Wednesday,3,366.38
2017-07-13 00:00:00,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Thursday,3,63.0
2017-07-14 00:00:00,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Friday,3,46.0
2017-07-15 00:00:00,179.88,0.0,423.92,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Saturday,3,603.8
2017-07-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Sunday,3,0.0
2017-07-17 00:00:00,399.72,0.0,157.05,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Monday,3,556.77
2017-07-18 00:00:00,105.96,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Tuesday,3,169.95999999999998
2017-07-19 00:00:00,119.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Wednesday,3,119.92
2017-07-20 00:00:00,211.92,0.0,133.45,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Thursday,3,345.37
2017-07-21 00:00:00,25.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Friday,3,52.0
2017-07-22 00:00:00,92.0,0.0,227.78,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Saturday,3,319.78
2017-07-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Sunday,3,0.0
2017-07-24 00:00:00,119.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,July,Monday,3,119.92
